alt
"Photo d'archive de la résidence de création: Matthieu Doze (acteur et performeur), Jean-Paul Quéinnec (chercheur) et Edouard Germain (performeur et poète) performe sur la promenande d'un bunker. Jean-Paul, un micro à la main, soutenu par Édouard tente d'escalader Mathieu."
"Photo d'archive de la résidence de création: Pont levant en position levée la nuit."
"Photo d'archive de la résidence de création: Gilles Amalvi (poète) joue de la guitare sur la plage près d'un mur de pierres. Il est accompagné par Christophe Havard (concepteur sonore) et Jocelyn Cottencin (concepteur vidéo et sonore)."
"Photo d'archive de la résidence de création: Gilles Amalvi (poète) joue de la guitare sur la plage près d'un mur de pierres. Il est accompagné par Christophe Havard (concepteur sonore) et Jocelyn Cottencin (concepteur vidéo et sonore)."
"Photo d'archive de la résidence de création: Jean-Paul Quéinnec (chercheur), Matthieu Doze (acteur et performeur), Edouard Germain (performeur et poète), Emmanuelle Huynh (danseuse), Jocelyn Cottencin, Gilles Amalvi (poète) et Andrée-Anne Giguère (actrice/concepteur vidéo) regarde pensivement le paysage industriel des chantiers navales."
"Photo d'archive de la résidence de création: Matthieu Doze (acteur et performeur), Jocelyn Cottencin, Gilles Amalvi (poète) et Andrée-Anne Giguère (actrice/concepteur vidéo) regarde pensivement le paysage industriel des chantiers navales."
"Photo d'archive de la résidence de création: Tout l'équipe marchant dans un champs près des viaducs voisins des chantiers navales."
"Photo d'archive de la résidence de création: Paysage industriel du port de St-Nazaire vue du champs près des viaducs voisins des chantiers navales."
"Photo d'archive de la résidence de création: Autoportrait de Emmanuelle Huynh (danseuse) devant un plan des bunker dessiner sur un mur de béton."
"Photo d'archive de la résidence de création: Photo artistique montrant des ombres de gens."
"Photo d'archive de la résidence de création: Pierre Tremblay-Thériault (concepteur numérique et artiste) présente au public au centre ""Les abeilles"" une expérience en réalité virtuelle."
"Photo d'archive de la résidence de création: Enfant au centre ""Les abeilles"" vivant une expérience en réalité virtuelle."
"Photo d'archive de la résidence de création: Monsieur au centre ""Les abeilles"" vivant une expérience en réalité virtuelle."
"Photo d'archive de la résidence de création: Pierre Tremblay-Thériault (concepteur numérique et artiste) accompagne un monsieur au centre ""Les abeilles"" vivant une expérience en réalité virtuelle."
"Photo d'archive de la résidence de création: Pierre Tremblay-Thériault (concepteur numérique et artiste) accompagne un monsieur au centre ""Les abeilles"" vivant une expérience en réalité virtuelle."
"Photo d'archive de la résidence de création: Pierre Tremblay-Thériault (concepteur numérique et artiste) accompagne une enfant et sa famille au centre ""Les abeilles"" vivant une expérience en réalité virtuelle."
"Photo d'archive de la résidence de création: Pierre Tremblay-Thériault (concepteur numérique et artiste) accompagne un monsieur au centre ""Les abeilles"" vivant une expérience en réalité virtuelle."
"Photo d'archive de la résidence de création: Monsieur au centre ""Les abeilles"" vivant une expérience en réalité virtuelle."
